Status,Size,Referrer,User_Agent,Method,URL
200,1317,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/products
404,2775,"""http://example.com/search""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/search
404,1242,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/products
302,3515,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/index.html
404,4694,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/search
200,4794,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/dashboard
404,775,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/profile
500,1970,"""http://example.com/contact""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/contact
500,1419,"""http://example.com/contact""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/contact
302,3779,"""http://example.com/index.html""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/index.html
302,1976,"""http://example.com/""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/
500,4191,"""http://example.com/dashboard""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/dashboard
404,3985,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/products
500,1684,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/search
302,2476,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/index.html
302,2036,"""http://example.com/login""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/login
302,1653,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/contact
200,1102,"""http://example.com/profile""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/profile
302,543,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/profile
302,1130,"""http://example.com/dashboard""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/dashboard
200,4048,"""http://example.com/login""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/login
302,4179,"""http://example.com/submit-form""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/submit-form
302,311,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/submit-form
500,4967,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/search
200,2792,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/contact
500,3033,"""http://example.com/search""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/search
500,1514,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/login
500,3409,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/index.html
500,2648,"""http://example.com/submit-form""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/submit-form
200,1942,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/login
200,4939,"""http://example.com/products""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/products
500,3810,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/profile
302,3934,"""http://example.com/""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/
302,1672,"""http://example.com/search""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/search
200,1712,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/products
302,863,"""http://example.com/dashboard""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/dashboard
200,4265,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/contact
302,4526,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/submit-form
302,360,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/login
500,2975,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/search
404,3839,"""http://example.com/search""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/search
200,315,"""http://example.com/contact""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/contact
302,648,"""http://example.com/products""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/products
500,4561,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/search
302,473,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/contact
200,590,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/dashboard
200,2766,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/index.html
302,655,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/profile
302,2220,"""http://example.com/search""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/search
200,1546,"""http://example.com/index.html""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/index.html
200,2539,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/index.html
200,4119,"""http://example.com/products""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/products
500,3818,"""http://example.com/dashboard""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/dashboard
500,2116,"""http://example.com/submit-form""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/submit-form
302,4462,"""http://example.com/products""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/products
302,3199,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/products
200,2038,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/index.html
200,124,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/index.html
200,747,"""http://example.com/products""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/products
302,216,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/profile
302,4072,"""http://example.com/contact""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/contact
500,1349,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/profile
302,1564,"""http://example.com/submit-form""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/submit-form
302,2934,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/
404,3697,"""http://example.com/search""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/search
200,840,"""http://example.com/dashboard""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/dashboard
302,296,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/contact
302,3508,"""http://example.com/login""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/login
404,995,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/profile
302,1746,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/contact
200,3180,"""http://example.com/index.html""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/index.html
404,1902,"""http://example.com/submit-form""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/submit-form
500,238,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/search
302,2775,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/
200,2598,"""http://example.com/search""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/search
500,3134,"""http://example.com/contact""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/contact
404,2195,"""http://example.com/products""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/products
200,3744,"""http://example.com/index.html""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/index.html
200,3156,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/index.html
200,1225,"""http://example.com/contact""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/contact
302,4917,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/submit-form
500,1969,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/login
302,4758,"""http://example.com/products""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/products
500,1207,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/index.html
200,781,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/submit-form
500,356,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/
302,2680,"""http://example.com/submit-form""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/submit-form
200,2433,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/profile
404,4627,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/index.html
404,4343,"""http://example.com/profile""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/profile
302,2280,"""http://example.com/profile""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/profile
404,4710,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/
404,4569,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/dashboard
500,935,"""http://example.com/dashboard""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/dashboard
302,2796,"""http://example.com/search""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/search
200,3749,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/index.html
404,4261,"""http://example.com/profile""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/profile
404,581,"""http://example.com/dashboard""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/dashboard
200,3497,"""http://example.com/submit-form""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/submit-form
500,1856,"""http://example.com/profile""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/profile
500,1255,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/submit-form
302,3740,"""http://example.com/contact""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/contact
200,1456,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/contact
302,4506,"""http://example.com/contact""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/contact
404,2891,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/dashboard
404,2126,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/index.html
200,2918,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/search
200,4858,"""http://example.com/login""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/login
404,1049,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/profile
404,405,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/contact
500,1792,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/login
200,2546,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/contact
302,951,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/login
500,762,"""http://example.com/index.html""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/index.html
302,4898,"""http://example.com/index.html""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/index.html
200,4821,"""http://example.com/submit-form""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/submit-form
404,356,"""http://example.com/contact""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/contact
302,3587,"""http://example.com/""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/
302,461,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""GET",/search
302,1214,"""http://example.com/dashboard""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/dashboard
200,544,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""PUT",/dashboard
200,447,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/profile
200,1559,"""http://example.com/""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/
200,2030,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/products
500,3458,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/login
302,3383,"""http://example.com/login""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""GET",/login
500,3032,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/submit-form
500,2144,"""http://example.com/contact""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/contact
200,4991,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/index.html
200,4821,"""http://example.com/login""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/login
200,3075,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/login
500,818,"""http://example.com/""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/
404,3091,"""http://example.com/products""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/products
200,2020,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/index.html
500,2610,"""http://example.com/profile""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/profile
500,1809,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/contact
500,3419,"""http://example.com/profile""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""DELETE",/profile
302,2763,"""http://example.com/search""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/search
200,4012,"""http://example.com/search""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/search
200,2512,"""http://example.com/index.html""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/index.html
302,1901,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/
500,163,"""http://example.com/""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""POST",/
500,2250,"""http://example.com/index.html""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""PUT",/index.html
200,1905,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/submit-form
404,2936,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/products
500,3169,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/search
302,1137,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/
302,3258,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/
500,2814,"""http://example.com/dashboard""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/dashboard
404,785,"""http://example.com/index.html""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/index.html
302,779,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""DELETE",/login
302,3806,"""http://example.com/products""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/products
500,813,"""http://example.com/index.html""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/index.html
404,3549,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""GET",/contact
302,3677,"""http://example.com/index.html""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/index.html
302,3776,"""http://example.com/search""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/search
404,1879,"""http://example.com/search""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/search
500,1875,"""http://example.com/profile""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/profile
200,247,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""POST",/submit-form
500,3859,"""http://example.com/search""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/search
302,1839,"""http://example.com/login""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""PUT",/login
302,3172,"""http://example.com/login""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""POST",/login
404,4270,"""http://example.com/submit-form""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""DELETE",/submit-form
302,1381,"""http://example.com/submit-form""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""POST",/submit-form
200,2753,"""http://example.com/dashboard""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/dashboard
404,401,"""http://example.com/search""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/search
500,2168,"""http://example.com/search""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64)""","""POST",/search
404,461,"""http://example.com/contact""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/contact
302,2151,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/profile
500,4127,"""-""","""Mozilla/5.0 (Linux; Android 10; SM-G970F)""","""PUT",/
200,2921,"""-""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""GET",/dashboard
200,2167,"""http://example.com/submit-form""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/submit-form
200,726,"""http://example.com/submit-form""","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)""","""DELETE",/submit-form
404,3240,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/login
500,2225,"""-""","""Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X)""","""DELETE",/login
404,3904,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""GET",/profile
500,4086,"""-""","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36""","""PUT",/dashboard
